CARRIER_CODE,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CARRIER_NAME,OriginAirport,OriginLat,OriginLon,DestAirport,DestLat,DestLon
WN,BWI,MD,MDW,IL,1640,1647.0,7.0,1745,1738.0,-7.0,0.0,,111.0,611.0,0.0,0.0,0.0,0.0,0.0,Southwest,Baltimore/Washington International Thurgood Marshall Airport,39.17539978,-76.66829681,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCO,FL,MDW,IL,935,927.0,-8.0,1120,1111.0,-9.0,0.0,,164.0,990.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCO,FL,MDW,IL,1120,1118.0,-2.0,1305,1255.0,-10.0,0.0,,157.0,990.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCO,FL,MDW,IL,1405,1402.0,-3.0,1555,1542.0,-13.0,0.0,,160.0,990.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCO,FL,MDW,IL,1615,1614.0,-1.0,1805,1747.0,-18.0,0.0,,153.0,990.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCO,FL,MDW,IL,1710,1727.0,17.0,1900,1859.0,-1.0,0.0,,152.0,990.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCO,FL,MDW,IL,1930,2046.0,76.0,2115,2221.0,66.0,0.0,,155.0,990.0,66.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCO,FL,MDW,IL,2100,2056.0,-4.0,2245,2233.0,-12.0,0.0,,157.0,990.0,0.0,0.0,0.0,0.0,0.0,Southwest,Orlando International Airport,28.42939949,-81.30899811,Chicago Midway International Airport,41.7859993,-87.75240326
WN,RDU,NC,MDW,IL,640,643.0,3.0,755,758.0,3.0,0.0,,135.0,632.0,0.0,0.0,0.0,0.0,0.0,Southwest,Raleigh Durham International Airport,35.87760162,-78.78749847,Chicago Midway International Airport,41.7859993,-87.75240326
WN,RDU,NC,MDW,IL,1405,1401.0,-4.0,1505,1448.0,-17.0,0.0,,107.0,632.0,0.0,0.0,0.0,0.0,0.0,Southwest,Raleigh Durham International Airport,35.87760162,-78.78749847,Chicago Midway International Airport,41.7859993,-87.75240326
WN,STL,MO,MDW,IL,700,655.0,-5.0,810,804.0,-6.0,0.0,,69.0,251.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Chicago Midway International Airport,41.7859993,-87.75240326
WN,STL,MO,MDW,IL,830,821.0,-9.0,935,924.0,-11.0,0.0,,63.0,251.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Chicago Midway International Airport,41.7859993,-87.75240326
WN,STL,MO,MDW,IL,1130,1135.0,5.0,1235,1232.0,-3.0,0.0,,57.0,251.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Chicago Midway International Airport,41.7859993,-87.75240326
WN,STL,MO,MDW,IL,1420,1420.0,0.0,1520,1519.0,-1.0,0.0,,59.0,251.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Chicago Midway International Airport,41.7859993,-87.75240326
WN,STL,MO,MDW,IL,1805,1813.0,8.0,1910,1914.0,4.0,0.0,,61.0,251.0,0.0,0.0,0.0,0.0,0.0,Southwest,Lambert St Louis International Airport,38.74869919,-90.37000275,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DTW,MI,MDW,IL,650,651.0,1.0,700,648.0,-12.0,0.0,,57.0,228.0,0.0,0.0,0.0,0.0,0.0,Southwest,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DTW,MI,MDW,IL,1350,1356.0,6.0,1400,1357.0,-3.0,0.0,,61.0,228.0,0.0,0.0,0.0,0.0,0.0,Southwest,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DTW,MI,MDW,IL,1705,1714.0,9.0,1710,1727.0,17.0,0.0,,73.0,228.0,0.0,0.0,8.0,0.0,9.0,Southwest,Detroit Metropolitan Wayne County Airport,42.21239853,-83.35340118,Chicago Midway International Airport,41.7859993,-87.75240326
WN,JAX,FL,MDW,IL,805,801.0,-4.0,935,913.0,-22.0,0.0,,132.0,849.0,0.0,0.0,0.0,0.0,0.0,Southwest,Jacksonville International Airport,30.49410057,-81.68789673,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BHM,AL,MDW,IL,1800,1753.0,-7.0,1945,1930.0,-15.0,0.0,,97.0,570.0,0.0,0.0,0.0,0.0,0.0,Southwest,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CMH,OH,MDW,IL,720,730.0,10.0,740,736.0,-4.0,0.0,,66.0,283.0,0.0,0.0,0.0,0.0,0.0,Southwest,Port Columbus International Airport,39.9980011,-82.89189911,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CMH,OH,MDW,IL,1045,1040.0,-5.0,1100,1044.0,-16.0,0.0,,64.0,283.0,0.0,0.0,0.0,0.0,0.0,Southwest,Port Columbus International Airport,39.9980011,-82.89189911,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CMH,OH,MDW,IL,1330,1323.0,-7.0,1340,1345.0,5.0,0.0,,82.0,283.0,0.0,0.0,0.0,0.0,0.0,Southwest,Port Columbus International Airport,39.9980011,-82.89189911,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CMH,OH,MDW,IL,1710,1705.0,-5.0,1725,1705.0,-20.0,0.0,,60.0,283.0,0.0,0.0,0.0,0.0,0.0,Southwest,Port Columbus International Airport,39.9980011,-82.89189911,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MHT,NH,MDW,IL,545,536.0,-9.0,725,704.0,-21.0,0.0,,148.0,838.0,0.0,0.0,0.0,0.0,0.0,Southwest,Manchester Airport,42.93259811,-71.43569946,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MHT,NH,MDW,IL,850,845.0,-5.0,1030,1015.0,-15.0,0.0,,150.0,838.0,0.0,0.0,0.0,0.0,0.0,Southwest,Manchester Airport,42.93259811,-71.43569946,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MHT,NH,MDW,IL,1535,1727.0,112.0,1720,1854.0,94.0,0.0,,147.0,838.0,5.0,0.0,0.0,0.0,89.0,Southwest,Manchester Airport,42.93259811,-71.43569946,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BUF,NY,MDW,IL,630,629.0,-1.0,720,707.0,-13.0,0.0,,98.0,468.0,0.0,0.0,0.0,0.0,0.0,Southwest,Buffalo Niagara International Airport,42.94049835,-78.73220062,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BUF,NY,MDW,IL,1655,1652.0,-3.0,1740,1726.0,-14.0,0.0,,94.0,468.0,0.0,0.0,0.0,0.0,0.0,Southwest,Buffalo Niagara International Airport,42.94049835,-78.73220062,Chicago Midway International Airport,41.7859993,-87.75240326
WN,RSW,FL,MDW,IL,1135,1135.0,0.0,1330,1327.0,-3.0,0.0,,172.0,1105.0,0.0,0.0,0.0,0.0,0.0,Southwest,Southwest Florida International Airport,26.53619957,-81.75520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,RSW,FL,MDW,IL,1350,1347.0,-3.0,1550,1532.0,-18.0,0.0,,165.0,1105.0,0.0,0.0,0.0,0.0,0.0,Southwest,Southwest Florida International Airport,26.53619957,-81.75520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,RSW,FL,MDW,IL,1515,1512.0,-3.0,1715,1651.0,-24.0,0.0,,159.0,1105.0,0.0,0.0,0.0,0.0,0.0,Southwest,Southwest Florida International Airport,26.53619957,-81.75520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,RSW,FL,MDW,IL,1640,1631.0,-9.0,1835,1810.0,-25.0,0.0,,159.0,1105.0,0.0,0.0,0.0,0.0,0.0,Southwest,Southwest Florida International Airport,26.53619957,-81.75520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,RSW,FL,MDW,IL,1750,1745.0,-5.0,1945,1928.0,-17.0,0.0,,163.0,1105.0,0.0,0.0,0.0,0.0,0.0,Southwest,Southwest Florida International Airport,26.53619957,-81.75520325,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BNA,TN,MDW,IL,905,906.0,1.0,1030,1033.0,3.0,0.0,,87.0,395.0,0.0,0.0,0.0,0.0,0.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BNA,TN,MDW,IL,1040,1039.0,-1.0,1210,1157.0,-13.0,0.0,,78.0,395.0,0.0,0.0,0.0,0.0,0.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BNA,TN,MDW,IL,1700,1657.0,-3.0,1825,1833.0,8.0,0.0,,96.0,395.0,0.0,0.0,0.0,0.0,0.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BNA,TN,MDW,IL,1935,1932.0,-3.0,2100,2050.0,-10.0,0.0,,78.0,395.0,0.0,0.0,0.0,0.0,0.0,Southwest,Nashville International Airport,36.12450027,-86.67819977,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DCA,VA,MDW,IL,600,601.0,1.0,705,706.0,1.0,0.0,,125.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ronald Reagan Washington National Airport,38.8521,-77.037697,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DCA,VA,MDW,IL,820,819.0,-1.0,920,936.0,16.0,0.0,,137.0,601.0,0.0,0.0,16.0,0.0,0.0,Southwest,Ronald Reagan Washington National Airport,38.8521,-77.037697,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DCA,VA,MDW,IL,1200,1156.0,-4.0,1305,1250.0,-15.0,0.0,,114.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ronald Reagan Washington National Airport,38.8521,-77.037697,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DCA,VA,MDW,IL,1635,1651.0,16.0,1740,1741.0,1.0,0.0,,110.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ronald Reagan Washington National Airport,38.8521,-77.037697,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DCA,VA,MDW,IL,2040,2054.0,14.0,2140,2149.0,9.0,0.0,,115.0,601.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ronald Reagan Washington National Airport,38.8521,-77.037697,Chicago Midway International Airport,41.7859993,-87.75240326
WN,OMA,NE,MDW,IL,800,759.0,-1.0,940,937.0,-3.0,0.0,,98.0,423.0,0.0,0.0,0.0,0.0,0.0,Southwest,Eppley Airfield,41.30319977,-95.89409637,Chicago Midway International Airport,41.7859993,-87.75240326
WN,OMA,NE,MDW,IL,1115,1113.0,-2.0,1245,1251.0,6.0,0.0,,98.0,423.0,0.0,0.0,0.0,0.0,0.0,Southwest,Eppley Airfield,41.30319977,-95.89409637,Chicago Midway International Airport,41.7859993,-87.75240326
WN,OMA,NE,MDW,IL,1805,1754.0,-11.0,1930,1906.0,-24.0,0.0,,72.0,423.0,0.0,0.0,0.0,0.0,0.0,Southwest,Eppley Airfield,41.30319977,-95.89409637,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LGA,NY,MDW,IL,800,758.0,-2.0,930,918.0,-12.0,0.0,,140.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,La Guardia Airport,40.77719879,-73.87259674,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LGA,NY,MDW,IL,1120,1129.0,9.0,1300,1242.0,-18.0,0.0,,133.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,La Guardia Airport,40.77719879,-73.87259674,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LGA,NY,MDW,IL,1520,1533.0,13.0,1655,1656.0,1.0,0.0,,143.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,La Guardia Airport,40.77719879,-73.87259674,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LGA,NY,MDW,IL,1825,1844.0,19.0,2010,1957.0,-13.0,0.0,,133.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,La Guardia Airport,40.77719879,-73.87259674,Chicago Midway International Airport,41.7859993,-87.75240326
WN,LGA,NY,MDW,IL,2000,1959.0,-1.0,2135,2109.0,-26.0,0.0,,130.0,725.0,0.0,0.0,0.0,0.0,0.0,Southwest,La Guardia Airport,40.77719879,-73.87259674,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ATL,GA,MDW,IL,830,830.0,0.0,930,910.0,-20.0,0.0,,100.0,591.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Chicago Midway International Airport,41.7859993,-87.75240326
DL,ATL,GA,MDW,IL,950,949.0,-1.0,1048,1043.0,-5.0,0.0,,114.0,591.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Chicago Midway International Airport,41.7859993,-87.75240326
DL,ATL,GA,MDW,IL,1355,1355.0,0.0,1451,1433.0,-18.0,0.0,,98.0,591.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ATL,GA,MDW,IL,1405,1403.0,-2.0,1500,1447.0,-13.0,0.0,,104.0,591.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ATL,GA,MDW,IL,1630,1632.0,2.0,1725,1717.0,-8.0,0.0,,105.0,591.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ATL,GA,MDW,IL,1945,2010.0,25.0,2045,2049.0,4.0,0.0,,99.0,591.0,0.0,0.0,0.0,0.0,0.0,Southwest,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Chicago Midway International Airport,41.7859993,-87.75240326
DL,ATL,GA,MDW,IL,2122,2124.0,2.0,2220,2211.0,-9.0,0.0,,107.0,591.0,0.0,0.0,0.0,0.0,0.0,Delta,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCI,MO,MDW,IL,740,740.0,0.0,905,938.0,33.0,0.0,,118.0,405.0,0.0,0.0,33.0,0.0,0.0,Southwest,Kansas City International Airport,39.2976,-94.713898,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCI,MO,MDW,IL,940,1059.0,79.0,1100,1218.0,78.0,0.0,,79.0,405.0,0.0,0.0,0.0,0.0,78.0,Southwest,Kansas City International Airport,39.2976,-94.713898,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCI,MO,MDW,IL,1205,1159.0,-6.0,1325,1314.0,-11.0,0.0,,75.0,405.0,0.0,0.0,0.0,0.0,0.0,Southwest,Kansas City International Airport,39.2976,-94.713898,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCI,MO,MDW,IL,1510,1507.0,-3.0,1630,1624.0,-6.0,0.0,,77.0,405.0,0.0,0.0,0.0,0.0,0.0,Southwest,Kansas City International Airport,39.2976,-94.713898,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCI,MO,MDW,IL,1730,1727.0,-3.0,1855,1849.0,-6.0,0.0,,82.0,405.0,0.0,0.0,0.0,0.0,0.0,Southwest,Kansas City International Airport,39.2976,-94.713898,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MCI,MO,MDW,IL,1850,1847.0,-3.0,2010,2001.0,-9.0,0.0,,74.0,405.0,0.0,0.0,0.0,0.0,0.0,Southwest,Kansas City International Airport,39.2976,-94.713898,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ORF,VA,MDW,IL,550,542.0,-8.0,725,652.0,-33.0,0.0,,130.0,704.0,0.0,0.0,0.0,0.0,0.0,Southwest,Norfolk International Airport,36.89459991,-76.20120239,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ALB,NY,MDW,IL,605,602.0,-3.0,755,749.0,-6.0,0.0,,167.0,717.0,0.0,0.0,0.0,0.0,0.0,Southwest,Albany International Airport,42.74829865,-73.80169678,Chicago Midway International Airport,41.7859993,-87.75240326
WN,ALB,NY,MDW,IL,1610,1606.0,-4.0,1735,1718.0,-17.0,0.0,,132.0,717.0,0.0,0.0,0.0,0.0,0.0,Southwest,Albany International Airport,42.74829865,-73.80169678,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MEM,TN,MDW,IL,1835,1840.0,5.0,2005,2008.0,3.0,0.0,,88.0,480.0,0.0,0.0,0.0,0.0,0.0,Southwest,Memphis International Airport,35.04240036,-89.97669983,Chicago Midway International Airport,41.7859993,-87.75240326
WN,GRR,MI,MDW,IL,655,657.0,2.0,705,656.0,-9.0,0.0,,59.0,137.0,0.0,0.0,0.0,0.0,0.0,Southwest,Gerald R. Ford International Airport,42.88079834,-85.52279663,Chicago Midway International Airport,41.7859993,-87.75240326
WN,GRR,MI,MDW,IL,1650,1644.0,-6.0,1645,1637.0,-8.0,0.0,,53.0,137.0,0.0,0.0,0.0,0.0,0.0,Southwest,Gerald R. Ford International Airport,42.88079834,-85.52279663,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DAL,TX,MDW,IL,715,712.0,-3.0,920,920.0,0.0,0.0,,128.0,793.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DAL,TX,MDW,IL,855,904.0,9.0,1100,1105.0,5.0,0.0,,121.0,793.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DAL,TX,MDW,IL,1135,1137.0,2.0,1340,1331.0,-9.0,0.0,,114.0,793.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DAL,TX,MDW,IL,1450,1501.0,11.0,1655,1655.0,0.0,0.0,,114.0,793.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DAL,TX,MDW,IL,1750,1759.0,9.0,2000,1957.0,-3.0,0.0,,118.0,793.0,0.0,0.0,0.0,0.0,0.0,Southwest,Dallas Love Field,32.8470993,-96.85179901,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PVD,RI,MDW,IL,600,559.0,-1.0,745,730.0,-15.0,0.0,,151.0,842.0,0.0,0.0,0.0,0.0,0.0,Southwest,Theodore Francis Green State Airport,41.73260117,-71.42040253,Chicago Midway International Airport,41.7859993,-87.75240326
WN,PVD,RI,MDW,IL,1545,1544.0,-1.0,1730,1709.0,-21.0,0.0,,145.0,842.0,0.0,0.0,0.0,0.0,0.0,Southwest,Theodore Francis Green State Airport,41.73260117,-71.42040253,Chicago Midway International Airport,41.7859993,-87.75240326
WN,TUS,AZ,MDW,IL,645,645.0,0.0,1105,1042.0,-23.0,0.0,,177.0,1440.0,0.0,0.0,0.0,0.0,0.0,Southwest,Tucson International Airport,32.11610031,-110.9410019,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MSY,LA,MDW,IL,735,730.0,-5.0,950,940.0,-10.0,0.0,,130.0,825.0,0.0,0.0,0.0,0.0,0.0,Southwest,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,Chicago Midway International Airport,41.7859993,-87.75240326
WN,MSY,LA,MDW,IL,1740,1825.0,45.0,1955,2026.0,31.0,0.0,,121.0,825.0,0.0,0.0,9.0,0.0,22.0,Southwest,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CLE,OH,MDW,IL,645,641.0,-4.0,710,650.0,-20.0,0.0,,69.0,307.0,0.0,0.0,0.0,0.0,0.0,Southwest,Cleveland Hopkins International Airport,41.4117012,-81.84980011,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CLE,OH,MDW,IL,840,835.0,-5.0,905,902.0,-3.0,0.0,,87.0,307.0,0.0,0.0,0.0,0.0,0.0,Southwest,Cleveland Hopkins International Airport,41.4117012,-81.84980011,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CLE,OH,MDW,IL,1340,1338.0,-2.0,1355,1342.0,-13.0,0.0,,64.0,307.0,0.0,0.0,0.0,0.0,0.0,Southwest,Cleveland Hopkins International Airport,41.4117012,-81.84980011,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CLE,OH,MDW,IL,1705,1703.0,-2.0,1720,1732.0,12.0,0.0,,89.0,307.0,0.0,0.0,0.0,0.0,0.0,Southwest,Cleveland Hopkins International Airport,41.4117012,-81.84980011,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DAY,OH,MDW,IL,725,722.0,-3.0,740,729.0,-11.0,0.0,,67.0,226.0,0.0,0.0,0.0,0.0,0.0,Southwest,James M Cox Dayton International Airport,39.90240097,-84.2193985,Chicago Midway International Airport,41.7859993,-87.75240326
WN,DAY,OH,MDW,IL,1630,1639.0,9.0,1635,1632.0,-3.0,0.0,,53.0,226.0,0.0,0.0,0.0,0.0,0.0,Southwest,James M Cox Dayton International Airport,39.90240097,-84.2193985,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BDL,CT,MDW,IL,605,614.0,9.0,755,802.0,7.0,0.0,,168.0,777.0,0.0,0.0,0.0,0.0,0.0,Southwest,Bradley International Airport,41.93889999,-72.68319702,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BDL,CT,MDW,IL,1225,1221.0,-4.0,1400,1338.0,-22.0,0.0,,137.0,777.0,0.0,0.0,0.0,0.0,0.0,Southwest,Bradley International Airport,41.93889999,-72.68319702,Chicago Midway International Airport,41.7859993,-87.75240326
WN,BDL,CT,MDW,IL,1545,1548.0,3.0,1725,1702.0,-23.0,0.0,,134.0,777.0,0.0,0.0,0.0,0.0,0.0,Southwest,Bradley International Airport,41.93889999,-72.68319702,Chicago Midway International Airport,41.7859993,-87.75240326
WN,OAK,CA,MDW,IL,610,617.0,7.0,1225,1201.0,-24.0,0.0,,224.0,1844.0,0.0,0.0,0.0,0.0,0.0,Southwest,Metropolitan Oakland International Airport,37.72129822,-122.2210007,Chicago Midway International Airport,41.7859993,-87.75240326
WN,OAK,CA,MDW,IL,925,943.0,18.0,1530,1527.0,-3.0,0.0,,224.0,1844.0,0.0,0.0,0.0,0.0,0.0,Southwest,Metropolitan Oakland International Airport,37.72129822,-122.2210007,Chicago Midway International Airport,41.7859993,-87.75240326
WN,OAK,CA,MDW,IL,1340,1350.0,10.0,1945,1938.0,-7.0,0.0,,228.0,1844.0,0.0,0.0,0.0,0.0,0.0,Southwest,Metropolitan Oakland International Airport,37.72129822,-122.2210007,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SDF,KY,MDW,IL,730,729.0,-1.0,750,741.0,-9.0,0.0,,72.0,271.0,0.0,0.0,0.0,0.0,0.0,Southwest,Louisville International Standiford Field,38.1744,-85.736,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SDF,KY,MDW,IL,1255,1250.0,-5.0,1305,1255.0,-10.0,0.0,,65.0,271.0,0.0,0.0,0.0,0.0,0.0,Southwest,Louisville International Standiford Field,38.1744,-85.736,Chicago Midway International Airport,41.7859993,-87.75240326
WN,FNT,MI,MDW,IL,725,724.0,-1.0,740,732.0,-8.0,0.0,,68.0,221.0,0.0,0.0,0.0,0.0,0.0,Southwest,Bishop International Airport,42.9654007,-83.74359894,Chicago Midway International Airport,41.7859993,-87.75240326
WN,FNT,MI,MDW,IL,1725,1821.0,56.0,1735,1812.0,37.0,0.0,,51.0,221.0,2.0,0.0,0.0,0.0,35.0,Southwest,Bishop International Airport,42.9654007,-83.74359894,Chicago Midway International Airport,41.7859993,-87.75240326
WN,IND,IN,MDW,IL,1325,1317.0,-8.0,1330,1310.0,-20.0,0.0,,53.0,162.0,0.0,0.0,0.0,0.0,0.0,Southwest,Indianapolis International Airport,39.7173,-86.294403,Chicago Midway International Airport,41.7859993,-87.75240326
WN,CHS,SC,MDW,IL,640,640.0,0.0,750,744.0,-6.0,0.0,,124.0,745.0,0.0,0.0,0.0,0.0,0.0,Southwest,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SAT,TX,MDW,IL,1050,1054.0,4.0,1320,1316.0,-4.0,0.0,,142.0,1036.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Antonio International Airport,29.53370094,-98.46980286,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SAT,TX,MDW,IL,1740,1741.0,1.0,2015,2010.0,-5.0,0.0,,149.0,1036.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Antonio International Airport,29.53370094,-98.46980286,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SAN,CA,MDW,IL,645,645.0,0.0,1245,1216.0,-29.0,0.0,,211.0,1728.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Diego International Airport,32.73360062,-117.1900024,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SAN,CA,MDW,IL,1110,1114.0,4.0,1705,1652.0,-13.0,0.0,,218.0,1728.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Diego International Airport,32.73360062,-117.1900024,Chicago Midway International Airport,41.7859993,-87.75240326
WN,SAN,CA,MDW,IL,1435,1451.0,16.0,2025,2013.0,-12.0,0.0,,202.0,1728.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Diego International Airport,32.73360062,-117.1900024,Chicago Midway International Airport,41.7859993,-87.75240326
WN,HOU,TX,MDW,IL,650,649.0,-1.0,910,907.0,-3.0,0.0,,138.0,937.0,0.0,0.0,0.0,0.0,0.0,Southwest,William P Hobby Airport,29.64539909,-95.27890015,Chicago Midway International Airport,41.7859993,-87.75240326
